"","id","block","refClass","appliance","pct_goal","rounded","state","family","state_avg","plan","value","change","state_dif"
"1705",102846,1,"kWh","AC","15%","Not Rounded","California",2581,1289,"plan1",1300,-1281,11
"1706",102846,1,"kWh","AC","15%","Not Rounded","California",2581,1289,"plan2",1200,-1381,-89
"1707",102846,1,"kWh","HEAT","15%","Not Rounded","California",6157,5597,"plan1",5000,-1157,-597
"1708",102846,1,"kWh","HEAT","15%","Not Rounded","California",6157,5597,"plan2",5200,-957,-397
"1709",102846,1,"kWh","WATER","15%","Not Rounded","California",5061,4601,"plan1",4500,-561,-101
"1710",102846,1,"kWh","WATER","15%","Not Rounded","California",5061,4601,"plan2",4000,-1061,-601
"1711",102846,1,"kWh","REFRIG","15%","Not Rounded","California",1266,1055,"plan1",900,-366,-155
"1712",102846,1,"kWh","REFRIG","15%","Not Rounded","California",1266,1055,"plan2",850,-416,-205
"1713",102846,1,"kWh","OTHER","15%","Not Rounded","California",7608,6916,"plan1",6000,-1608,-916
"1714",102846,1,"kWh","OTHER","15%","Not Rounded","California",7608,6916,"plan2",5500,-2108,-1416
"1715",102846,1,"kWh","TOTAL","15%","Not Rounded","California",22673,19458,"plan1",17700,-4973,-1758
"1716",102846,1,"kWh","TOTAL","15%","Not Rounded","California",22673,19458,"plan2",16750,-5923,-2708
"1717",102846,2,"kWh","AC","10%","Rounded","Colorado",1000,498,"plan1",400,-600,-98
"1718",102846,2,"kWh","AC","10%","Rounded","Colorado",1000,498,"plan2",500,-500,2
"1719",102846,2,"kWh","HEAT","10%","Rounded","Colorado",18000,16411,"plan1",16000,-2000,-411
"1720",102846,2,"kWh","HEAT","10%","Rounded","Colorado",18000,16411,"plan2",15000,-3000,-1411
"1721",102846,2,"kWh","WATER","10%","Rounded","Colorado",12000,5832,"plan1",6000,-6000,168
"1722",102846,2,"kWh","WATER","10%","Rounded","Colorado",12000,5832,"plan2",5000,-7000,-832
"1723",102846,2,"kWh","REFRIG","10%","Rounded","Colorado",1000,1142,"plan1",900,-100,-242
"1724",102846,2,"kWh","REFRIG","10%","Rounded","Colorado",1000,1142,"plan2",1000,0,-142
"1725",102846,2,"kWh","OTHER","10%","Rounded","Colorado",8000,6652,"plan1",7000,-1000,348
"1726",102846,2,"kWh","OTHER","10%","Rounded","Colorado",8000,6652,"plan2",7000,-1000,348
"1727",102846,2,"kWh","TOTAL","10%","Rounded","Colorado",40000,30535,"plan1",30300,-9700,-235
"1728",102846,2,"kWh","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",28500,-11500,-2035
"1729",102940,1,"USD","AC","10%","Rounded","Colorado",1000,498,"plan1",600,-400,102
"1730",102940,1,"USD","AC","10%","Rounded","Colorado",1000,498,"plan2",500,-500,2
"1731",102940,1,"USD","HEAT","10%","Rounded","Colorado",18000,16411,"plan1",17000,-1000,589
"1732",102940,1,"USD","HEAT","10%","Rounded","Colorado",18000,16411,"plan2",17000,-1000,589
"1733",102940,1,"USD","WATER","10%","Rounded","Colorado",12000,5832,"plan1",9900,-2100,4068
"1734",102940,1,"USD","WATER","10%","Rounded","Colorado",12000,5832,"plan2",10000,-2000,4168
"1735",102940,1,"USD","REFRIG","10%","Rounded","Colorado",1000,1142,"plan1",1000,0,-142
"1736",102940,1,"USD","REFRIG","10%","Rounded","Colorado",1000,1142,"plan2",1000,0,-142
"1737",102940,1,"USD","OTHER","10%","Rounded","Colorado",8000,6652,"plan1",7500,-500,848
"1738",102940,1,"USD","OTHER","10%","Rounded","Colorado",8000,6652,"plan2",7500,-500,848
"1739",102940,1,"USD","TOTAL","10%","Rounded","Colorado",40000,30535,"plan1",36000,-4000,5465
"1740",102940,1,"USD","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",3600,-36400,-26935
"1741",102940,2,"USD","AC","15%","Not Rounded","California",2581,1289,"plan1",1000,-1581,-289
"1742",102940,2,"USD","AC","15%","Not Rounded","California",2581,1289,"plan2",2000,-581,711
"1743",102940,2,"USD","HEAT","15%","Not Rounded","California",6157,5597,"plan1",5597,-560,0
"1744",102940,2,"USD","HEAT","15%","Not Rounded","California",6157,5597,"plan2",4597,-1560,-1000
"1745",102940,2,"USD","WATER","15%","Not Rounded","California",5061,4601,"plan1",4601,-460,0
"1746",102940,2,"USD","WATER","15%","Not Rounded","California",5061,4601,"plan2",4601,-460,0
"1747",102940,2,"USD","REFRIG","15%","Not Rounded","California",1266,1055,"plan1",1075,-191,20
"1748",102940,2,"USD","REFRIG","15%","Not Rounded","California",1266,1055,"plan2",1075,-191,20
"1749",102940,2,"USD","OTHER","15%","Not Rounded","California",7608,6916,"plan1",7000,-608,84
"1750",102940,2,"USD","OTHER","15%","Not Rounded","California",7608,6916,"plan2",7000,-608,84
"1751",102940,2,"USD","TOTAL","15%","Not Rounded","California",22673,19458,"plan1",19273,-3400,-185
"1752",102940,2,"USD","TOTAL","15%","Not Rounded","California",22673,19458,"plan2",19273,-3400,-185
"1753",103110,1,"USD","AC","10%","Not Rounded","California",2581,1289,"plan1",2500,-81,1211
"1754",103110,1,"USD","AC","10%","Not Rounded","California",2581,1289,"plan2",1200,-1381,-89
"1755",103110,1,"USD","HEAT","10%","Not Rounded","California",6157,5597,"plan1",6500,343,903
"1756",103110,1,"USD","HEAT","10%","Not Rounded","California",6157,5597,"plan2",6500,343,903
"1757",103110,1,"USD","WATER","10%","Not Rounded","California",5061,4601,"plan1",5000,-61,399
"1758",103110,1,"USD","WATER","10%","Not Rounded","California",5061,4601,"plan2",4600,-461,-1
"1759",103110,1,"USD","REFRIG","10%","Not Rounded","California",1266,1055,"plan1",1200,-66,145
"1760",103110,1,"USD","REFRIG","10%","Not Rounded","California",1266,1055,"plan2",1000,-266,-55
"1761",103110,1,"USD","OTHER","10%","Not Rounded","California",7608,6916,"plan1",7000,-608,84
"1762",103110,1,"USD","OTHER","10%","Not Rounded","California",7608,6916,"plan2",6900,-708,-16
"1763",103110,1,"USD","TOTAL","10%","Not Rounded","California",22673,19458,"plan1",22200,-473,2742
"1764",103110,1,"USD","TOTAL","10%","Not Rounded","California",22673,19458,"plan2",20200,-2473,742
"1765",103110,2,"USD","AC","15%","Rounded","Colorado",1000,498,"plan1",1000,0,502
"1766",103110,2,"USD","AC","15%","Rounded","Colorado",1000,498,"plan2",490,-510,-8
"1767",103110,2,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",18000,0,1589
"1768",103110,2,"USD","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",16400,-1600,-11
"1769",103110,2,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan1",12000,0,6168
"1770",103110,2,"USD","WATER","15%","Rounded","Colorado",12000,5832,"plan2",5800,-6200,-32
"1771",103110,2,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",1000,0,-142
"1772",103110,2,"USD","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",1100,100,-42
"1773",103110,2,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",8000,0,1348
"1774",103110,2,"USD","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",6600,-1400,-52
"1775",103110,2,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",40000,0,9465
"1776",103110,2,"USD","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",30390,-9610,-145
"1777",103120,1,"kWh","AC","15%","Rounded","Texas",7000,4249,"plan1",3500,-3500,-749
"1778",103120,1,"kWh","AC","15%","Rounded","Texas",7000,4249,"plan2",3000,-4000,-1249
"1779",103120,1,"kWh","HEAT","15%","Rounded","Texas",6000,5099,"plan1",4500,-1500,-599
"1780",103120,1,"kWh","HEAT","15%","Rounded","Texas",6000,5099,"plan2",4000,-2000,-1099
"1781",103120,1,"kWh","WATER","15%","Rounded","Texas",5000,4396,"plan1",4000,-1000,-396
"1782",103120,1,"kWh","WATER","15%","Rounded","Texas",5000,4396,"plan2",3500,-1500,-896
"1783",103120,1,"kWh","REFRIG","15%","Rounded","Texas",3000,1318,"plan1",2000,-1000,682
"1784",103120,1,"kWh","REFRIG","15%","Rounded","Texas",3000,1318,"plan2",1300,-1700,-18
"1785",103120,1,"kWh","OTHER","15%","Rounded","Texas",8000,7883,"plan1",6000,-2000,-1883
"1786",103120,1,"kWh","OTHER","15%","Rounded","Texas",8000,7883,"plan2",5000,-3000,-2883
"1787",103120,1,"kWh","TOTAL","15%","Rounded","Texas",29000,22945,"plan1",20000,-9000,-2945
"1788",103120,1,"kWh","TOTAL","15%","Rounded","Texas",29000,22945,"plan2",16800,-12200,-6145
"1789",103120,2,"kWh","AC","10%","Not Rounded","Massachusetts",419,322,"plan1",350,-69,28
"1790",103120,2,"kWh","AC","10%","Not Rounded","Massachusetts",419,322,"plan2",300,-119,-22
"1791",103120,2,"kWh","HEAT","10%","Not Rounded","Massachusetts",26751,19108,"plan1",20000,-6751,892
"1792",103120,2,"kWh","HEAT","10%","Not Rounded","Massachusetts",26751,19108,"plan2",19000,-7751,-108
"1793",103120,2,"kWh","WATER","10%","Not Rounded","Massachusetts",10543,5070,"plan1",5000,-5543,-70
"1794",103120,2,"kWh","WATER","10%","Not Rounded","Massachusetts",10543,5070,"plan2",4500,-6043,-570
"1795",103120,2,"kWh","REFRIG","10%","Not Rounded","Massachusetts",1230,1025,"plan1",1000,-230,-25
"1796",103120,2,"kWh","REFRIG","10%","Not Rounded","Massachusetts",1230,1025,"plan2",800,-430,-225
"1797",103120,2,"kWh","OTHER","10%","Not Rounded","Massachusetts",7350,6682,"plan1",5000,-2350,-1682
"1798",103120,2,"kWh","OTHER","10%","Not Rounded","Massachusetts",7350,6682,"plan2",4500,-2850,-2182
"1799",103120,2,"kWh","TOTAL","10%","Not Rounded","Massachusetts",46293,32207,"plan1",31350,-14943,-857
"1800",103120,2,"kWh","TOTAL","10%","Not Rounded","Massachusetts",46293,32207,"plan2",29100,-17193,-3107
"1801",103132,1,"USD","AC","15%","Rounded","California",3000,1289,"plan1",1047,-1953,-242
"1802",103132,1,"USD","AC","15%","Rounded","California",3000,1289,"plan2",1247,-1753,-42
"1803",103132,1,"USD","HEAT","15%","Rounded","California",6000,5597,"plan1",6000,0,403
"1804",103132,1,"USD","HEAT","15%","Rounded","California",6000,5597,"plan2",6000,0,403
"1805",103132,1,"USD","WATER","15%","Rounded","California",5000,4601,"plan1",4500,-500,-101
"1806",103132,1,"USD","WATER","15%","Rounded","California",5000,4601,"plan2",4500,-500,-101
"1807",103132,1,"USD","REFRIG","15%","Rounded","California",1000,1055,"plan1",1000,0,-55
"1808",103132,1,"USD","REFRIG","15%","Rounded","California",1000,1055,"plan2",1000,0,-55
"1809",103132,1,"USD","OTHER","15%","Rounded","California",8000,6916,"plan1",7000,-1000,84
"1810",103132,1,"USD","OTHER","15%","Rounded","California",8000,6916,"plan2",6800,-1200,-116
"1811",103132,1,"USD","TOTAL","15%","Rounded","California",23000,19458,"plan1",19547,-3453,89
"1812",103132,1,"USD","TOTAL","15%","Rounded","California",23000,19458,"plan2",19547,-3453,89
"1813",103132,2,"USD","AC","10%","Not Rounded","Colorado",697,498,"plan1",500,-197,2
"1814",103132,2,"USD","AC","10%","Not Rounded","Colorado",697,498,"plan2",500,-197,2
"1815",103132,2,"USD","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan1",18000,-52,1589
"1816",103132,2,"USD","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan2",16000,-2052,-411
"1817",103132,2,"USD","WATER","10%","Not Rounded","Colorado",11667,5832,"plan1",9000,-2667,3168
"1818",103132,2,"USD","WATER","10%","Not Rounded","Colorado",11667,5832,"plan2",11000,-667,5168
"1819",103132,2,"USD","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan1",1285,-85,143
"1820",103132,2,"USD","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan2",1285,-85,143
"1821",103132,2,"USD","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan1",7000,-982,348
"1822",103132,2,"USD","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan2",7000,-982,348
"1823",103132,2,"USD","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan1",35785,-3983,5250
"1824",103132,2,"USD","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan2",35785,-3983,5250
"1825",103443,1,"USD","AC","10%","Rounded","California",3000,1289,"plan1",2500,-500,1211
"1826",103443,1,"USD","AC","10%","Rounded","California",3000,1289,"plan2",2700,-300,1411
"1827",103443,1,"USD","HEAT","10%","Rounded","California",6000,5597,"plan1",5500,-500,-97
"1828",103443,1,"USD","HEAT","10%","Rounded","California",6000,5597,"plan2",5000,-1000,-597
"1829",103443,1,"USD","WATER","10%","Rounded","California",5000,4601,"plan1",4500,-500,-101
"1830",103443,1,"USD","WATER","10%","Rounded","California",5000,4601,"plan2",5000,0,399
"1831",103443,1,"USD","REFRIG","10%","Rounded","California",1000,1055,"plan1",700,-300,-355
"1832",103443,1,"USD","REFRIG","10%","Rounded","California",1000,1055,"plan2",1000,0,-55
"1833",103443,1,"USD","OTHER","10%","Rounded","California",8000,6916,"plan1",7500,-500,584
"1834",103443,1,"USD","OTHER","10%","Rounded","California",8000,6916,"plan2",7000,-1000,84
"1835",103443,1,"USD","TOTAL","10%","Rounded","California",23000,19458,"plan1",20700,-2300,1242
"1836",103443,1,"USD","TOTAL","10%","Rounded","California",23000,19458,"plan2",20700,-2300,1242
"1837",103443,2,"USD","AC","15%","Not Rounded","Massachusetts",419,322,"plan1",400,-19,78
"1838",103443,2,"USD","AC","15%","Not Rounded","Massachusetts",419,322,"plan2",400,-19,78
"1839",103443,2,"USD","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan1",22000,-4751,2892
"1840",103443,2,"USD","HEAT","15%","Not Rounded","Massachusetts",26751,19108,"plan2",21000,-5751,1892
"1841",103443,2,"USD","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan1",9000,-1543,3930
"1842",103443,2,"USD","WATER","15%","Not Rounded","Massachusetts",10543,5070,"plan2",10000,-543,4930
"1843",103443,2,"USD","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan1",1000,-230,-25
"1844",103443,2,"USD","REFRIG","15%","Not Rounded","Massachusetts",1230,1025,"plan2",1000,-230,-25
"1845",103443,2,"USD","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan1",6946,-404,264
"1846",103443,2,"USD","OTHER","15%","Not Rounded","Massachusetts",7350,6682,"plan2",6946,-404,264
"1847",103443,2,"USD","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan1",39346,-6947,7139
"1848",103443,2,"USD","TOTAL","15%","Not Rounded","Massachusetts",46293,32207,"plan2",39346,-6947,7139
"1849",103616,1,"Percentage","AC","15%","Rounded","California",3000,1289,"plan1",1300,-1700,11
"1850",103616,1,"Percentage","AC","15%","Rounded","California",3000,1289,"plan2",2500,-500,1211
"1851",103616,1,"Percentage","HEAT","15%","Rounded","California",6000,5597,"plan1",5500,-500,-97
"1852",103616,1,"Percentage","HEAT","15%","Rounded","California",6000,5597,"plan2",5000,-1000,-597
"1853",103616,1,"Percentage","WATER","15%","Rounded","California",5000,4601,"plan1",4600,-400,-1
"1854",103616,1,"Percentage","WATER","15%","Rounded","California",5000,4601,"plan2",5000,0,399
"1855",103616,1,"Percentage","REFRIG","15%","Rounded","California",1000,1055,"plan1",1100,100,45
"1856",103616,1,"Percentage","REFRIG","15%","Rounded","California",1000,1055,"plan2",1000,0,-55
"1857",103616,1,"Percentage","OTHER","15%","Rounded","California",8000,6916,"plan1",7000,-1000,84
"1858",103616,1,"Percentage","OTHER","15%","Rounded","California",8000,6916,"plan2",6000,-2000,-916
"1859",103616,1,"Percentage","TOTAL","15%","Rounded","California",23000,19458,"plan1",19500,-3500,42
"1860",103616,1,"Percentage","TOTAL","15%","Rounded","California",23000,19458,"plan2",19500,-3500,42
"1861",103616,2,"Percentage","AC","10%","Not Rounded","Colorado",697,498,"plan1",600,-97,102
"1862",103616,2,"Percentage","AC","10%","Not Rounded","Colorado",697,498,"plan2",600,-97,102
"1863",103616,2,"Percentage","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan1",17000,-1052,589
"1864",103616,2,"Percentage","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan2",16000,-2052,-411
"1865",103616,2,"Percentage","WATER","10%","Not Rounded","Colorado",11667,5832,"plan1",9000,-2667,3168
"1866",103616,2,"Percentage","WATER","10%","Not Rounded","Colorado",11667,5832,"plan2",10000,-1667,4168
"1867",103616,2,"Percentage","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan1",1200,-170,58
"1868",103616,2,"Percentage","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan2",1200,-170,58
"1869",103616,2,"Percentage","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan1",7000,-982,348
"1870",103616,2,"Percentage","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan2",7200,-782,548
"1871",103616,2,"Percentage","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan1",34800,-4968,4265
"1872",103616,2,"Percentage","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan2",35000,-4768,4465
"1873",103705,1,"Percentage","AC","15%","Rounded","California",3000,1289,"plan1",1500,-1500,211
"1874",103705,1,"Percentage","AC","15%","Rounded","California",3000,1289,"plan2",1700,-1300,411
"1875",103705,1,"Percentage","HEAT","15%","Rounded","California",6000,5597,"plan1",2500,-3500,-3097
"1876",103705,1,"Percentage","HEAT","15%","Rounded","California",6000,5597,"plan2",1800,-4200,-3797
"1877",103705,1,"Percentage","WATER","15%","Rounded","California",5000,4601,"plan1",4000,-1000,-601
"1878",103705,1,"Percentage","WATER","15%","Rounded","California",5000,4601,"plan2",3500,-1500,-1101
"1879",103705,1,"Percentage","REFRIG","15%","Rounded","California",1000,1055,"plan1",1500,500,445
"1880",103705,1,"Percentage","REFRIG","15%","Rounded","California",1000,1055,"plan2",2300,1300,1245
"1881",103705,1,"Percentage","OTHER","15%","Rounded","California",8000,6916,"plan1",5000,-3000,-1916
"1882",103705,1,"Percentage","OTHER","15%","Rounded","California",8000,6916,"plan2",4500,-3500,-2416
"1883",103705,1,"Percentage","TOTAL","15%","Rounded","California",23000,19458,"plan1",14500,-8500,-4958
"1884",103705,1,"Percentage","TOTAL","15%","Rounded","California",23000,19458,"plan2",13800,-9200,-5658
"1885",103705,2,"Percentage","AC","10%","Not Rounded","Colorado",697,498,"plan1",1142,445,644
"1886",103705,2,"Percentage","AC","10%","Not Rounded","Colorado",697,498,"plan2",697,0,199
"1887",103705,2,"Percentage","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan1",1500,-16552,-14911
"1888",103705,2,"Percentage","HEAT","10%","Not Rounded","Colorado",18052,16411,"plan2",500,-17552,-15911
"1889",103705,2,"Percentage","WATER","10%","Not Rounded","Colorado",11667,1142,"plan1",600,-11067,-542
"1890",103705,2,"Percentage","WATER","10%","Not Rounded","Colorado",11667,1142,"plan2",900,-10767,-242
"1891",103705,2,"Percentage","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan1",12000,10630,10858
"1892",103705,2,"Percentage","REFRIG","10%","Not Rounded","Colorado",1370,1142,"plan2",200,-1170,-942
"1893",103705,2,"Percentage","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan1",1052,-6930,-5600
"1894",103705,2,"Percentage","OTHER","10%","Not Rounded","Colorado",7982,6652,"plan2",1000,-6982,-5652
"1895",103705,2,"Percentage","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan1",16294,-23474,-14241
"1896",103705,2,"Percentage","TOTAL","10%","Not Rounded","Colorado",39768,30535,"plan2",3297,-36471,-27238
"1897",103712,1,"kWh","AC","10%","Not Rounded","Texas",6573,4249,"plan1",5000,-1573,751
"1898",103712,1,"kWh","AC","10%","Not Rounded","Texas",6573,4249,"plan2",6000,-573,1751
"1899",103712,1,"kWh","HEAT","10%","Not Rounded","Texas",6118,5099,"plan1",6118,0,1019
"1900",103712,1,"kWh","HEAT","10%","Not Rounded","Texas",6118,5099,"plan2",6000,-118,901
"1901",103712,1,"kWh","WATER","10%","Not Rounded","Texas",5257,4396,"plan1",5023,-234,627
"1902",103712,1,"kWh","WATER","10%","Not Rounded","Texas",5257,4396,"plan2",5000,-257,604
"1903",103712,1,"kWh","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan1",2639,0,1321
"1904",103712,1,"kWh","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan2",2639,0,1321
"1905",103712,1,"kWh","OTHER","10%","Not Rounded","Texas",8459,7883,"plan1",7361,-1098,-522
"1906",103712,1,"kWh","OTHER","10%","Not Rounded","Texas",8459,7883,"plan2",6502,-1957,-1381
"1907",103712,1,"kWh","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan1",26141,-2905,3196
"1908",103712,1,"kWh","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan2",26141,-2905,3196
"1909",103712,2,"kWh","AC","15%","Rounded","Colorado",1000,498,"plan1",1000,0,502
"1910",103712,2,"kWh","AC","15%","Rounded","Colorado",1000,498,"plan2",1000,0,502
"1911",103712,2,"kWh","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",18000,0,1589
"1912",103712,2,"kWh","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",16000,-2000,-411
